,Mean,executer,agar,timepoint,plate,serial_num,spot,normalized
18259,80.19,human,YPD-TM,35,1,4,5,1.0024251212560629
18260,77.59,human,YPD-TM,35,1,5,1,0.997877949971063
18261,77.889,human,YPD-TM,35,1,5,2,0.9985001153757402
18262,77.791,human,YPD-TM,35,1,5,3,0.9973332991448608
18263,78.517,human,YPD-TM,35,1,5,4,0.9986136901279474
18264,78.809,human,YPD-TM,35,1,5,5,0.9988339818253256
18265,77.826,human,YPD-TM,35,1,6,1,0.9921344160728172
18266,77.488,human,YPD-TM,35,1,6,2,0.9963226785301
18267,77.221,human,YPD-TM,35,1,6,3,0.9968887970876044
18268,77.534,human,YPD-TM,35,1,6,4,0.9959920869408831
18269,77.658,human,YPD-TM,35,1,6,5,0.9909654697190108
18270,92.576,human,YPD-TM,35,2,1,1,1.1750460112965666
18271,82.621,human,YPD-TM,35,2,1,2,1.060344716949653
18272,78.009,human,YPD-TM,35,2,1,3,1.0109769057308
18273,76.959,human,YPD-TM,35,2,1,4,1.0033244680851066
18274,76.389,human,YPD-TM,35,2,1,5,0.996127063610046
18275,90.767,human,YPD-TM,35,2,2,1,1.1707188092504932
18276,81.407,human,YPD-TM,35,2,2,2,1.051960302897165
18277,77.43,human,YPD-TM,35,2,2,3,1.0103870344755592
18278,76.584,human,YPD-TM,35,2,2,4,1.0031173866345322
18279,75.937,human,YPD-TM,35,2,2,5,1.000672060722663
18280,92.365,human,YPD-TM,35,2,3,1,1.2019493532519585
18281,80.52,human,YPD-TM,35,2,3,2,1.0495991657433357
18282,77.038,human,YPD-TM,35,2,3,3,1.0091036506293962
18283,75.837,human,YPD-TM,35,2,3,4,1.0006465403493958
18284,75.177,human,YPD-TM,35,2,3,5,0.9992158009463556
18285,75.823,human,YPD-TM,35,2,4,1,1.003507239471664
18286,75.774,human,YPD-TM,35,2,4,2,1.0017185764898735
18287,75.24,human,YPD-TM,35,2,4,3,1.0003988831272437
18288,74.549,human,YPD-TM,35,2,4,4,0.9999597596308616
18289,73.781,human,YPD-TM,35,2,4,5,0.9998102852496782
18290,74.754,human,YPD-TM,35,2,5,1,1.0004818116116598
18291,75.119,human,YPD-TM,35,2,5,2,1.0009593987767669
18292,74.565,human,YPD-TM,35,2,5,3,1.0002817128139083
18293,73.633,human,YPD-TM,35,2,5,4,1.0006387084499768
18294,72.97,human,YPD-TM,35,2,5,5,0.999424752095546
18295,80.345,human,YPD-TM,35,2,6,1,0.997417849117972
18296,74.207,human,YPD-TM,35,2,6,2,0.9991113863718982
18297,73.669,human,YPD-TM,35,2,6,3,0.9994708851142344
18298,72.729,human,YPD-TM,35,2,6,4,0.998119836412044
18299,71.643,human,YPD-TM,35,2,6,5,0.9935375611920844
18300,85.298,human,YPD-TM,36,1,1,1,1.0731062941109868
18301,81.347,human,YPD-TM,36,1,1,2,1.022152694008846
18302,80.399,human,YPD-TM,36,1,1,3,1.0071907297212652
18303,80.305,human,YPD-TM,36,1,1,4,1.0034738275831907
18304,79.687,human,YPD-TM,36,1,1,5,1.0008792092141126
18305,86.524,human,YPD-TM,36,1,2,1,1.0992199608710014
18306,80.821,human,YPD-TM,36,1,2,2,1.017640392848149
18307,79.916,human,YPD-TM,36,1,2,3,1.004424111407169
18308,80.146,human,YPD-TM,36,1,2,4,1.004197416396236
18309,80.283,human,YPD-TM,36,1,2,5,1.0024598556551707
18310,89.401,human,YPD-TM,36,1,3,1,1.1366942148760328
18311,80.926,human,YPD-TM,36,1,3,2,1.018449534356909
18312,79.838,human,YPD-TM,36,1,3,3,1.0049594683047176
18313,80.541,human,YPD-TM,36,1,3,4,1.0037137195767856
18314,81.805,human,YPD-TM,36,1,3,5,1.0071778582157545
18315,78.035,human,YPD-TM,36,1,4,1,1.0014887254713227
18316,78.463,human,YPD-TM,36,1,4,2,0.99923589266839
18317,78.354,human,YPD-TM,36,1,4,3,0.9963631739572736
18318,79.158,human,YPD-TM,36,1,4,4,1.0006067500948048
18319,80.229,human,YPD-TM,36,1,4,5,1.0029126456322817
18320,77.62,human,YPD-TM,36,1,5,1,0.9982637772490516
18321,77.904,human,YPD-TM,36,1,5,2,0.9986924082762864
18322,77.808,human,YPD-TM,36,1,5,3,0.99755125065706
18323,78.553,human,YPD-TM,36,1,5,4,0.9990715539389006
18324,78.806,human,YPD-TM,36,1,5,5,0.9987959594935426
18325,77.844,human,YPD-TM,36,1,6,1,0.9923638820544852
18326,77.484,human,YPD-TM,36,1,6,2,0.9962712474605908
18327,77.238,human,YPD-TM,36,1,6,3,0.9971082595337069
18328,77.575,human,YPD-TM,36,1,6,4,0.9965187678236518
18329,77.654,human,YPD-TM,36,1,6,5,0.9909144271750504
18330,95.291,human,YPD-TM,36,2,1,1,1.2095068858285207
18331,83.764,human,YPD-TM,36,2,1,2,1.0750137963782902
18332,78.16,human,YPD-TM,36,2,1,3,1.0129338275316864
18333,77.009,human,YPD-TM,36,2,1,4,1.0039763245723825
18334,76.379,human,YPD-TM,36,2,1,5,0.9959966617113944
18335,93.591,human,YPD-TM,36,2,2,1,1.207142949271904
18336,82.313,human,YPD-TM,36,2,2,2,1.0636678468973717
18337,77.592,human,YPD-TM,36,2,2,3,1.0125009786778714
18338,76.654,human,YPD-TM,36,2,2,4,1.004034265056453
18339,75.936,human,YPD-TM,36,2,2,5,1.0006588830614345
18340,95.195,human,YPD-TM,36,2,3,1,1.2387762538063138
18341,81.345,human,YPD-TM,36,2,3,2,1.0603532555562796
18342,77.204,human,YPD-TM,36,2,3,3,1.011278047758144
18343,75.896,human,YPD-TM,36,2,3,4,1.001425027708872
18344,75.191,human,YPD-TM,36,2,3,5,0.9994018820777288
18345,75.864,human,YPD-TM,36,2,4,1,1.0040498689748272
18346,75.802,human,YPD-TM,36,2,4,2,1.0020887314261542
18347,75.268,human,YPD-TM,36,2,4,3,1.0007711740460046
18348,74.571,human,YPD-TM,36,2,4,4,1.0002548556712092
18349,73.808,human,YPD-TM,36,2,4,5,1.0001761636967277
18350,74.777,human,YPD-TM,36,2,5,1,1.0007896356968868
18351,75.124,human,YPD-TM,36,2,5,2,1.0010260236918198
18352,74.573,human,YPD-TM,36,2,5,3,1.0003890319811115
18353,73.665,human,YPD-TM,36,2,5,4,1.0010735737776209
18354,72.987,human,YPD-TM,36,2,5,5,0.999657590533063
18355,80.368,human,YPD-TM,36,2,6,1,0.997703375417427
18356,74.219,human,YPD-TM,36,2,6,2,0.9992729524860986
18357,73.683,human,YPD-TM,36,2,6,3,0.9996608237911762
18358,72.747,human,YPD-TM,36,2,6,4,0.998366865204622
18359,71.653,human,YPD-TM,36,2,6,5,0.9936762401364604
18360,86.761,human,YPD-TM,37,1,1,1,1.0915118195428184
18361,81.759,human,YPD-TM,37,1,1,2,1.0273296139927623
18362,80.508,human,YPD-TM,37,1,1,3,1.0085562167240838
18363,80.327,human,YPD-TM,37,1,1,4,1.0037487348020042
18364,79.683,human,YPD-TM,37,1,1,5,1.000828968687592
18365,88.505,human,YPD-TM,37,1,2,1,1.1243870213684986
18366,81.123,human,YPD-TM,37,1,2,2,1.0214429614706624
18367,79.977,human,YPD-TM,37,1,2,3,1.0051907898044343
18368,80.193,human,YPD-TM,37,1,2,4,1.0047863076518273
18369,80.277,human,YPD-TM,37,1,2,5,1.002384936193592
18370,91.636,human,YPD-TM,37,1,3,1,1.1651112523839795
18371,81.271,human,YPD-TM,37,1,3,2,1.0227913415554997
18372,79.961,human,YPD-TM,37,1,3,3,1.0065077287145665
18373,80.594,human,YPD-TM,37,1,3,4,1.0043742133270193
18374,81.797,human,YPD-TM,37,1,3,5,1.0070793627342347
18375,78.08,human,YPD-TM,37,1,4,1,1.002066248283474
18376,78.513,human,YPD-TM,37,1,4,2,0.9998726487780653
18377,78.383,human,YPD-TM,37,1,4,3,0.996731943031536
18378,79.195,human,YPD-TM,37,1,4,4,1.0010744532928832
18379,80.237,human,YPD-TM,37,1,4,5,1.0030126506325316
18380,77.67,human,YPD-TM,37,1,5,1,0.998906822712366
18381,77.969,human,YPD-TM,37,1,5,2,0.9995256775119862
18382,77.841,human,YPD-TM,37,1,5,3,0.9979743330042692
18383,78.592,human,YPD-TM,37,1,5,4,0.999567573067433
18384,78.83,human,YPD-TM,37,1,5,5,0.9991001381478056
18385,77.889,human,YPD-TM,37,1,6,1,0.992937547008656
18386,77.541,human,YPD-TM,37,1,6,2,0.9970041402010954
18387,77.255,human,YPD-TM,37,1,6,3,0.9973277219798092
18388,77.587,human,YPD-TM,37,1,6,4,0.9966729183259256
18389,77.652,human,YPD-TM,37,1,6,5,0.9908889059030702
18390,97.983,human,YPD-TM,37,2,1,1,1.2436758266167418
18391,85.178,human,YPD-TM,37,2,1,2,1.093160846520104
18392,78.402,human,YPD-TM,37,2,1,3,1.0160700863119152
18393,77.101,human,YPD-TM,37,2,1,4,1.0051757405089696
18394,76.423,human,YPD-TM,37,2,1,5,0.9965704300654616
18395,96.42,human,YPD-TM,37,2,2,1,1.243631579626214
18396,83.525,human,YPD-TM,37,2,2,2,1.0793295945002974
18397,77.845,human,YPD-TM,37,2,2,3,1.0158023853641986
18398,76.751,human,YPD-TM,37,2,2,4,1.005304796583973
18399,75.983,human,YPD-TM,37,2,2,5,1.0012782331391823
18400,97.896,human,YPD-TM,37,2,3,1,1.273924472321266
18401,82.462,human,YPD-TM,37,2,3,2,1.074913641399987
18402,77.505,human,YPD-TM,37,2,3,3,1.0152207799012352
18403,76.02,human,YPD-TM,37,2,3,4,1.0030611706338737
18404,75.256,human,YPD-TM,37,2,3,5,1.000265830187676
18405,75.967,human,YPD-TM,37,2,4,1,1.0054130601657003
18406,75.928,human,YPD-TM,37,2,4,2,1.003754428639416
18407,75.358,human,YPD-TM,37,2,4,3,1.0019678234277358
18408,74.653,human,YPD-TM,37,2,4,4,1.0013547590943237
18409,73.862,human,YPD-TM,37,2,4,5,1.0009079205908258
18410,74.864,human,YPD-TM,37,2,5,1,1.0019540137583982
18411,75.224,human,YPD-TM,37,2,5,2,1.0023585219928846
18412,74.653,human,YPD-TM,37,2,5,3,1.0014622236531443
18413,73.738,human,YPD-TM,37,2,5,4,1.0020656103063084
18414,73.05,human,YPD-TM,37,2,5,5,1.000520462389744
18415,80.436,human,YPD-TM,37,2,6,1,0.9985475401288594
18416,74.315,human,YPD-TM,37,2,6,2,1.0005654813997011
18417,73.769,human,YPD-TM,37,2,6,3,1.0008275899495307
18418,72.813,human,YPD-TM,37,2,6,4,0.9992726374440756
18419,71.714,human,YPD-TM,37,2,6,5,0.994522181697153
18420,88.623,human,YPD-TM,38,1,1,1,1.114937033728786
18421,82.206,human,YPD-TM,38,1,1,2,1.0329463208685163
18422,80.61,human,YPD-TM,38,1,1,3,1.0098340119010334
18423,80.348,human,YPD-TM,38,1,1,4,1.0040111462381447
18424,79.724,human,YPD-TM,38,1,1,5,1.0013439340844292
18425,90.738,human,YPD-TM,38,1,2,1,1.1527555453921794
18426,81.435,human,YPD-TM,38,1,2,2,1.0253714429614706
18427,80.055,human,YPD-TM,38,1,2,3,1.0061711326730685
18428,80.236,human,YPD-TM,38,1,2,4,1.0053250805026877
18429,80.312,human,YPD-TM,38,1,2,5,1.0028219663861349
18430,94.005,human,YPD-TM,38,1,3,1,1.195232040686586
18431,81.628,human,YPD-TM,38,1,3,2,1.0272841681349107
18432,80.1,human,YPD-TM,38,1,3,3,1.008257388852525
18433,80.622,human,YPD-TM,38,1,3,4,1.0047231534214822
18434,81.831,human,YPD-TM,38,1,3,5,1.0074979685306935
18435,78.117,human,YPD-TM,38,1,4,1,1.0025411003734648
18436,78.544,human,YPD-TM,38,1,4,2,1.0002674375660634
18437,78.432,human,YPD-TM,38,1,4,3,0.99735503560529
18438,79.226,human,YPD-TM,38,1,4,4,1.0014663127291117
18439,80.265,human,YPD-TM,38,1,4,5,1.003362668133407
18440,77.679,human,YPD-TM,38,1,5,1,0.9990225708957624
18441,77.982,human,YPD-TM,38,1,5,2,0.9996923313591262
18442,77.879,human,YPD-TM,38,1,5,3,0.9984615187374198
18443,78.599,human,YPD-TM,38,1,5,4,0.9996566021417852
18444,78.848,human,YPD-TM,38,1,5,5,0.9993282721385028
18445,77.903,human,YPD-TM,38,1,6,1,0.9931160205499536
18446,77.557,human,YPD-TM,38,1,6,2,0.9972098644791318
18447,77.289,human,YPD-TM,38,1,6,3,0.9977666468720148
18448,77.599,human,YPD-TM,38,1,6,4,0.9968270688281992
18449,77.658,human,YPD-TM,38,1,6,5,0.9909654697190108
18450,100.396,human,YPD-TM,38,2,1,1,1.2743034841657677
18451,86.93,human,YPD-TM,38,2,1,2,1.1156457346731865
18452,78.637,human,YPD-TM,38,2,1,3,1.0191156268629635
18453,77.15,human,YPD-TM,38,2,1,4,1.0058145598665
18454,76.44,human,YPD-TM,38,2,1,5,0.9967921132931694
18455,99.03,human,YPD-TM,38,2,2,1,1.2772955333995433
18456,84.966,human,YPD-TM,38,2,2,2,1.097950533688264
18457,78.11,human,YPD-TM,38,2,2,3,1.0192603805099565
18458,76.826,human,YPD-TM,38,2,2,4,1.0062871663217456
18459,76.014,human,YPD-TM,38,2,2,5,1.0016867406372716
18460,100.216,human,YPD-TM,38,2,3,1,1.3041147229523982
18461,83.806,human,YPD-TM,38,2,3,2,1.0924330313498012
18462,77.832,human,YPD-TM,38,2,3,3,1.0195040802693107
18463,76.105,human,YPD-TM,38,2,3,4,1.00418272021956
18464,75.288,human,YPD-TM,38,2,3,5,1.000691158487958
18465,76.004,human,YPD-TM,38,2,4,1,1.0059027502051403
18466,75.964,human,YPD-TM,38,2,4,2,1.0042303421289196
18467,75.404,human,YPD-TM,38,2,4,3,1.0025794442228428
18468,74.69,human,YPD-TM,38,2,4,4,1.0018510569803625
18469,73.901,human,YPD-TM,38,2,4,5,1.0014364116810082
18470,74.899,human,YPD-TM,38,2,5,1,1.0024224417141787
18471,75.252,human,YPD-TM,38,2,5,2,1.0027316215171826
18472,74.693,human,YPD-TM,38,2,5,3,1.0019988194891607
18473,73.758,human,YPD-TM,38,2,5,4,1.0023374011360855
18474,73.071,human,YPD-TM,38,2,5,5,1.000808086341971
18475,80.477,human,YPD-TM,38,2,6,1,0.9990565217931052
18476,74.339,human,YPD-TM,38,2,6,2,1.0008886136281017
18477,73.799,human,YPD-TM,38,2,6,3,1.0012346014001194
18478,72.849,human,YPD-TM,38,2,6,4,0.9997666950292318
18479,71.727,human,YPD-TM,38,2,6,5,0.9947024643248416
18480,90.804,human,YPD-TM,39,1,1,1,1.1423754827833483
18481,82.746,human,YPD-TM,39,1,1,2,1.0397316043425813
18482,80.735,human,YPD-TM,39,1,1,3,1.0113999373629814
18483,80.372,human,YPD-TM,39,1,1,4,1.004311045022305
18484,79.756,human,YPD-TM,39,1,1,5,1.0017458582965948
18485,93.078,human,YPD-TM,39,1,2,1,1.1824834209924535
18486,81.78,human,YPD-TM,39,1,2,2,1.0297154369176529
18487,80.113,human,YPD-TM,39,1,2,3,1.006900105575386
18488,80.248,human,YPD-TM,39,1,2,4,1.0054754357168811
18489,80.332,human,YPD-TM,39,1,2,5,1.003071697924731
18490,96.28,human,YPD-TM,39,1,3,1,1.2241576605212967
18491,82.054,human,YPD-TM,39,1,3,2,1.03264535615404
18492,80.226,human,YPD-TM,39,1,3,3,1.009843411711394
18493,80.653,human,YPD-TM,39,1,3,4,1.0051094799546378
18494,81.865,human,YPD-TM,39,1,3,5,1.0079165743271528
18495,78.131,human,YPD-TM,39,1,4,1,1.002720774137245
18496,78.55,human,YPD-TM,39,1,4,2,1.0003438482992244
18497,78.417,human,YPD-TM,39,1,4,3,0.9971642929806714
18498,79.222,human,YPD-TM,39,1,4,4,1.0014157502212109
18499,80.284,human,YPD-TM,39,1,4,5,1.0036001800090006
18500,77.661,human,YPD-TM,39,1,5,1,0.9987910745289692
18501,77.974,human,YPD-TM,39,1,5,2,0.9995897751455016
18502,77.867,human,YPD-TM,39,1,5,3,0.9983076706111618
18503,78.602,human,YPD-TM,39,1,5,4,0.9996947574593644
18504,78.858,human,YPD-TM,39,1,5,5,0.9994550132444456
18505,77.859,human,YPD-TM,39,1,6,1,0.9925551037058756
18506,77.539,human,YPD-TM,39,1,6,2,0.9969784246663408
18507,77.266,human,YPD-TM,39,1,6,3,0.9974697270919936
18508,77.585,human,YPD-TM,39,1,6,4,0.9966472265755464
18509,77.667,human,YPD-TM,39,1,6,5,0.9910803154429216
18510,102.534,human,YPD-TM,39,2,1,1,1.301440629561465
18511,88.999,human,YPD-TM,39,2,1,2,1.142198950191866
18512,78.84,human,YPD-TM,39,2,1,3,1.0217464555091884
18513,77.141,human,YPD-TM,39,2,1,4,1.0056972256987904
18514,76.422,human,YPD-TM,39,2,1,5,0.9965573898755964
18515,101.292,human,YPD-TM,39,2,2,1,1.3064709600030957
18516,86.668,human,YPD-TM,39,2,2,2,1.1199441759491382
18517,78.346,human,YPD-TM,39,2,2,3,1.0223399535454238
18518,76.826,human,YPD-TM,39,2,2,4,1.0062871663217456
18519,76.015,human,YPD-TM,39,2,2,5,1.0016999182985005
18520,102.209,human,YPD-TM,39,2,3,1,1.3300497098092288
18521,85.467,human,YPD-TM,39,2,3,2,1.1140845988398618
18522,78.126,human,YPD-TM,39,2,3,3,1.0233551209672138
18523,76.117,human,YPD-TM,39,2,3,4,1.0043410566316568
18524,75.289,human,YPD-TM,39,2,3,5,1.0007044499973416
18525,75.972,human,YPD-TM,39,2,4,1,1.0054792344953545
18526,75.93,human,YPD-TM,39,2,4,2,1.003780868277722
18527,75.358,human,YPD-TM,39,2,4,3,1.0019678234277358
18528,74.643,human,YPD-TM,39,2,4,4,1.0012206245305288
18529,73.866,human,YPD-TM,39,2,4,5,1.0009621248052036
18530,74.822,human,YPD-TM,39,2,5,1,1.0013919002114615
18531,75.183,human,YPD-TM,39,2,5,2,1.001812197689448
18532,74.641,human,YPD-TM,39,2,5,3,1.0013012449023395
18533,73.705,human,YPD-TM,39,2,5,4,1.0016171554371756
18534,73.03,human,YPD-TM,39,2,5,5,1.0002465348161946
18535,80.395,human,YPD-TM,39,2,6,1,0.9980385584646132
18536,74.244,human,YPD-TM,39,2,6,2,0.9996095485573492
18537,73.728,human,YPD-TM,39,2,6,3,1.0002713409670592
18538,72.763,human,YPD-TM,39,2,6,4,0.9985864463535806
18539,71.652,human,YPD-TM,39,2,6,5,0.9936623722420226
18540,93.061,human,YPD-TM,40,1,1,1,1.1707700630291749
18541,83.397,human,YPD-TM,40,1,1,2,1.04791164053076
18542,80.884,human,YPD-TM,40,1,1,3,1.0132665205136235
18543,80.381,human,YPD-TM,40,1,1,4,1.0044235070663652
18544,79.781,human,YPD-TM,40,1,1,5,1.0020598615873495
18545,95.367,human,YPD-TM,40,1,2,1,1.2115633813552864
18546,82.21,human,YPD-TM,40,1,2,2,1.035129690254344
18547,80.176,human,YPD-TM,40,1,2,3,1.0076919209692827
18548,80.289,human,YPD-TM,40,1,2,4,1.0059891493653756
18549,80.351,human,YPD-TM,40,1,2,5,1.003308942886397
18550,98.328,human,YPD-TM,40,1,3,1,1.250197075651621
18551,82.577,human,YPD-TM,40,1,3,2,1.039227284168135
18552,80.416,human,YPD-TM,40,1,3,3,1.0122350334827048
18553,80.68,human,YPD-TM,40,1,3,4,1.0054459579028705
18554,81.894,human,YPD-TM,40,1,3,5,1.008273620447662
18555,78.149,human,YPD-TM,40,1,4,1,1.0029517832621055
18556,78.585,human,YPD-TM,40,1,4,2,1.0007895775759967
18557,78.461,human,YPD-TM,40,1,4,3,0.9977238046795524
18558,79.239,human,YPD-TM,40,1,4,4,1.0016306408797877
18559,80.304,human,YPD-TM,40,1,4,5,1.0038501925096257
18560,77.675,human,YPD-TM,40,1,5,1,0.9989711272586972
18561,77.988,human,YPD-TM,40,1,5,2,0.9997692485193448
18562,77.886,human,YPD-TM,40,1,5,3,0.9985512634777368
18563,78.617,human,YPD-TM,40,1,5,4,0.9998855340472618
18564,78.881,human,YPD-TM,40,1,5,5,0.9997465177881144
18565,77.865,human,YPD-TM,40,1,6,1,0.9926315923664316
18566,77.535,human,YPD-TM,40,1,6,2,0.9969269935968318
18567,77.278,human,YPD-TM,40,1,6,3,0.9976246417598308
18568,77.601,human,YPD-TM,40,1,6,4,0.9968527605785782
18569,77.669,human,YPD-TM,40,1,6,5,0.9911058367149018
18570,104.419,human,YPD-TM,40,2,1,1,1.3253665037760995
18571,91.322,human,YPD-TM,40,2,1,2,1.1720119611391318
18572,79.157,human,YPD-TM,40,2,1,3,1.0258546953163472
18573,77.193,human,YPD-TM,40,2,1,4,1.006375156445557
18574,76.43,human,YPD-TM,40,2,1,5,0.996661711394518
18575,103.253,human,YPD-TM,40,2,2,1,1.3317640685661218
18576,88.682,human,YPD-TM,40,2,2,2,1.145969555216706
18577,78.706,human,YPD-TM,40,2,2,3,1.02703760732834
18578,76.888,human,YPD-TM,40,2,2,4,1.0070992586383043
18579,76.035,human,YPD-TM,40,2,2,5,1.001963471523074
18580,103.958,human,YPD-TM,40,2,3,1,1.3528095151341644
18581,87.564,human,YPD-TM,40,2,3,2,1.1414195398553084
18582,78.609,human,YPD-TM,40,2,3,3,1.029681830685197
18583,76.201,human,YPD-TM,40,2,3,4,1.005449411516335
18584,75.299,human,YPD-TM,40,2,3,5,1.0008373650911797
18585,75.989,human,YPD-TM,40,2,4,1,1.0057042272161782
18586,75.959,human,YPD-TM,40,2,4,2,1.0041642430331552
18587,75.379,human,YPD-TM,40,2,4,3,1.0022470416168063
18588,74.664,human,YPD-TM,40,2,4,4,1.0015023071144973
18589,73.87,human,YPD-TM,40,2,4,5,1.0010163290195813
18590,74.836,human,YPD-TM,40,2,5,1,1.001579271393774
18591,75.204,human,YPD-TM,40,2,5,2,1.0020920223326717
18592,74.644,human,YPD-TM,40,2,5,3,1.001341489590041
18593,73.708,human,YPD-TM,40,2,5,4,1.001657924061642
18594,73.028,human,YPD-TM,40,2,5,5,1.0002191420588398
18595,80.4,human,YPD-TM,40,2,6,1,0.9981006293992776
18596,74.255,human,YPD-TM,40,2,6,2,0.9997576508286996
18597,73.72,human,YPD-TM,40,2,6,3,1.0001628045802355
18598,72.765,human,YPD-TM,40,2,6,4,0.9986138939972004
18599,71.653,human,YPD-TM,40,2,6,5,0.9936762401364604
18600,95.191,human,YPD-TM,41,1,1,1,1.1975668977317049
18601,84.143,human,YPD-TM,41,1,1,2,1.0572853839967833
18602,81.079,human,YPD-TM,41,1,1,3,1.0157093642342625
18603,80.413,human,YPD-TM,41,1,1,4,1.0048233721119122
18604,79.822,human,YPD-TM,41,1,1,5,1.0025748269841868
18605,97.477,human,YPD-TM,41,1,2,1,1.2383692862769011
18606,82.724,human,YPD-TM,41,1,2,2,1.0416016116847142
18607,80.281,human,YPD-TM,41,1,2,3,1.009011613292444
18608,80.33,human,YPD-TM,41,1,2,4,1.0065028630138702
18609,80.378,human,YPD-TM,41,1,2,5,1.0036460804635017
18610,100.145,human,YPD-TM,41,1,3,1,1.273299427844882
18611,83.213,human,YPD-TM,41,1,3,2,1.0472313113516234
18612,80.651,human,YPD-TM,41,1,3,3,1.0151930919893255
18613,80.74,human,YPD-TM,41,1,3,4,1.0061936866767194
18614,81.916,human,YPD-TM,41,1,3,5,1.0085444830218413
18615,78.174,human,YPD-TM,41,1,4,1,1.0032726292688563
18616,78.628,human,YPD-TM,41,1,4,2,1.0013371878303172
18617,78.499,human,YPD-TM,41,1,4,3,0.998207019328586
18618,79.264,human,YPD-TM,41,1,4,4,1.001946656554165
18619,80.334,human,YPD-TM,41,1,4,5,1.0042252112605632
18620,77.69,human,YPD-TM,41,1,5,1,0.9991640408976916
18621,78.011,human,YPD-TM,41,1,5,2,1.0000640976335151
18622,77.925,human,YPD-TM,41,1,5,3,0.9990512698880756
18623,78.646,human,YPD-TM,41,1,5,4,1.0002543687838628
18624,78.889,human,YPD-TM,41,1,5,5,0.9998479106728684
18625,77.85,human,YPD-TM,41,1,6,1,0.9924403707150414
18626,77.531,human,YPD-TM,41,1,6,2,0.9968755625273228
18627,77.297,human,YPD-TM,41,1,6,3,0.9978699233172392
18628,77.615,human,YPD-TM,41,1,6,4,0.9970326028312309
18629,77.662,human,YPD-TM,41,1,6,5,0.9910165122629712
18630,106.032,human,YPD-TM,41,2,1,1,1.3458399441518056
18631,93.707,human,YPD-TM,41,2,1,2,1.2026206701831388
18632,79.554,human,YPD-TM,41,2,1,3,1.0309997148855654
18633,77.247,human,YPD-TM,41,2,1,4,1.0070791614518149
18634,76.422,human,YPD-TM,41,2,1,5,0.9965573898755964
18635,104.847,human,YPD-TM,41,2,2,1,1.3523235866943544
18636,91.001,human,YPD-TM,41,2,2,2,1.175936215852997
18637,79.167,human,YPD-TM,41,2,2,3,1.03305321397813
18638,76.965,human,YPD-TM,41,2,2,4,1.008107824902418
18639,76.027,human,YPD-TM,41,2,2,5,1.0018580502332446
18640,105.516,human,YPD-TM,41,2,3,1,1.3730838299976578
18641,89.981,human,YPD-TM,41,2,3,2,1.1729257641921396
18642,79.162,human,YPD-TM,41,2,3,3,1.0369254548550622
18643,76.315,human,YPD-TM,41,2,3,4,1.0069536074312555
18644,75.323,human,YPD-TM,41,2,3,5,1.001156361316391
18645,76.032,human,YPD-TM,41,2,4,1,1.006273326451203
18646,75.996,human,YPD-TM,41,2,4,2,1.0046533763418115
18647,75.412,human,YPD-TM,41,2,4,3,1.0026858130567746
18648,74.694,human,YPD-TM,41,2,4,4,1.0019047108058805
18649,73.894,human,YPD-TM,41,2,4,5,1.0013415543058473
18650,74.861,human,YPD-TM,41,2,5,1,1.00191386279076
18651,75.207,human,YPD-TM,41,2,5,2,1.002131997281703
18652,74.66,human,YPD-TM,41,2,5,3,1.0015561279244474
18653,73.734,human,YPD-TM,41,2,5,4,1.0020112521403528
18654,73.046,human,YPD-TM,41,2,5,5,1.0004656768750344
18655,80.412,human,YPD-TM,41,2,6,1,0.9982495996424716
18656,74.256,human,YPD-TM,41,2,6,2,0.9997711146715496
18657,73.737,human,YPD-TM,41,2,6,3,1.0003934444022358
18658,72.779,human,YPD-TM,41,2,6,4,0.9988060275025388
18659,71.663,human,YPD-TM,41,2,6,5,0.993814919080836
18660,97.148,human,YPD-TM,42,1,1,1,1.222187275906752
18661,85.01,human,YPD-TM,42,1,1,2,1.0681795335745878
18662,81.295,human,YPD-TM,42,1,1,3,1.0184152834325086
18663,80.422,human,YPD-TM,42,1,1,4,1.0049358341559722
18664,79.831,human,YPD-TM,42,1,1,5,1.0026878681688585
18665,99.403,human,YPD-TM,42,1,2,1,1.2628376146555886
18666,83.345,human,YPD-TM,42,1,2,2,1.0494208008058423
18667,80.355,human,YPD-TM,42,1,2,3,1.0099416821678149
18668,80.357,human,YPD-TM,42,1,2,4,1.0068411622458056
18669,80.361,human,YPD-TM,42,1,2,5,1.003433808655695
18670,101.743,human,YPD-TM,42,1,3,1,1.2936172917991098
18671,83.954,human,YPD-TM,42,1,3,2,1.0565567581172917
18672,80.875,human,YPD-TM,42,1,3,3,1.0180126881828708
18673,80.766,human,YPD-TM,42,1,3,4,1.006517702478721
18674,81.901,human,YPD-TM,42,1,3,5,1.0083598039939918
18675,78.196,human,YPD-TM,42,1,4,1,1.0035549737547966
18676,78.631,human,YPD-TM,42,1,4,2,1.0013753931968978
18677,78.48,human,YPD-TM,42,1,4,3,0.9979654120040692
18678,79.278,human,YPD-TM,42,1,4,4,1.0021236253318166
18679,80.31,human,YPD-TM,42,1,4,5,1.003925196259813
18680,77.686,human,YPD-TM,42,1,5,1,0.9991125972606264
18681,78.007,human,YPD-TM,42,1,5,2,1.000012819526703
18682,77.905,human,YPD-TM,42,1,5,3,0.9987948563443122
18683,78.647,human,YPD-TM,42,1,5,4,1.000267087223056
18684,78.875,human,YPD-TM,42,1,5,5,0.9996704731245484
